,Unnamed: 0,Unnamed: 1,row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal,irrelevant,irrelevant2,disamb_0idx,lg_freq,len,spillover_1,spillover_2,subject
953,953,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_30
954,954,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_31
955,955,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_32
956,956,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_33
957,957,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_34
958,958,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_35
959,959,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_36
960,960,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_37
961,961,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_38
962,962,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_39
963,963,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_40
964,964,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_41
965,965,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_42
966,966,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_43
967,967,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_44
968,968,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_45
969,969,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_46
970,970,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_47
971,971,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_48
972,972,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_49
973,973,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_50
974,974,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_51
975,975,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_52
976,976,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_53
977,977,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_54
978,978,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_55
979,979,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_56
980,980,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_57
981,981,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_58
982,982,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_59
983,983,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_60
984,984,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_61
985,985,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_62
986,986,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_63
987,987,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_64
988,988,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_65
989,989,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_66
990,990,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_67
991,991,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_68
992,992,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_69
993,993,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_70
994,994,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_71
995,995,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_72
996,996,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_73
997,997,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_74
998,998,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_75
999,999,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_76
1000,1000,12,0,1,PREP_DAT,False,"As soon as the meeting ended, Paul gave the project files to his assistant, eager to wrap up the day's tasks.",his,his,12,3.0085718631744385,13.0,14.0,12.0,18.80531878371456,3,0.6705582141876221,10.87907600402832,fp_77
2464,2464,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_1
2465,2465,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_2
2466,2466,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_3
2467,2467,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_4
2468,2468,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_5
2469,2469,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_6
2470,2470,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_7
2471,2471,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_8
2472,2472,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_9
2473,2473,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_10
2474,2474,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_11
2475,2475,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_12
2476,2476,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_13
2477,2477,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_14
2478,2478,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_15
2479,2479,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_16
2480,2480,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_17
2481,2481,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_18
2482,2482,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_19
2483,2483,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_20
2484,2484,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_21
2485,2485,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_22
2486,2486,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_23
2487,2487,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_24
2488,2488,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_25
2489,2489,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_26
2490,2490,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_27
2491,2491,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_28
2492,2492,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_29
2493,2493,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_30
2494,2494,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_31
2495,2495,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_32
2496,2496,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_33
2497,2497,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_34
2498,2498,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_35
2499,2499,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_36
2500,2500,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_37
2501,2501,32,1,1,PREP_DAT,True,"As soon as the meeting ended, Paul gave the project files his assistant, eager to wrap up the day's tasks.",his,his,11,5.910609245300293,13.0,14.0,12.0,18.80531878371456,3,10.87907600402832,8.7061128616333,fp_38
